"ID_RS","year","typ","AFSmg.l","BSB5mg.l","Camg.l","Chl.amg.l","Clmg.l","LFmS.m","Nges.Nmg.l","NH3..calc.mg.l","NH4.Nmg.l","NO2.Nmg.l","NO3.Nmg.l","O2.","O2mg.l","oPO4.Pmg.l","Pges.Pmg.l","pH.....","PO4.Pmg.l","TOCmg.l","Twa.C"
107006342,2009,"15",196.333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006342,2010,"15",16.32,NA,120,NA,191.7,98.6,4.702,0.0052872272,0.376,4.104,0.0565,NA,9.44,NA,0.228,7.74,NA,5.7,14.62
107006342,2011,"15",NA,NA,105.0125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006346,2009,"14",NA,NA,NA,NA,126.5,NA,NA,0.267963488,17.595,NA,NA,NA,4.1,NA,NA,7.625,NA,83.7,14.575
107006346,2012,"14",NA,NA,NA,NA,125.25,129.25,35.5,NA,23.1,0.215,1.31,NA,3.525,1.765,NA,7.825,NA,NA,12.375
107006356,2003,"14",NA,NA,NA,NA,37,43,NA,0.00013913,0.025,0.009,5.4,95,9.7,NA,0.02,7.35,NA,13,13.8
107006356,2007,"14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006356,2011,"14",NA,NA,58.5,NA,67.4,68.75,3.325,0.000655958,0.0875,2.5125,0.01625,NA,9.7,NA,0.035,7.525,NA,12.2,11.875
107006359,2002,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006359,2003,"16",NA,NA,NA,NA,34.65,60,NA,0.0022644375,0.2675,0.0545,4.15,83,8.85,NA,0.215,7.65,NA,5.75,11.75
107006359,2004,"16",NA,NA,NA,NA,32,57,NA,0.002261859,0.25,0.08,4.8,87,9.6,NA,0.13,7.68,NA,8.4,10.3
107006359,2005,"16",NA,NA,NA,NA,28.2,52,NA,0.003498408,0.49,0.11,1.2,90,7.2,NA,0.19,7.38,NA,13.6,16.2
107006359,2008,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006359,2010,"16",NA,NA,77.75,NA,30.35,53.5,3.825,0.00297269325,0.16625,3.3375,0.02375,NA,9.775,NA,0.1725,7.6,NA,8.375,10.8
107006360,2006,"14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006360,2007,"14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006360,2009,"14",NA,NA,NA,NA,15.6083333333333,NA,NA,NA,0.231666666666667,NA,NA,NA,8.74166666666667,NA,NA,NA,NA,6.6,12.5333333333333
107006360,2010,"14",8.9,NA,NA,NA,75.7,54,NA,0.001301508,0.35,8.1,0.06,NA,14.4,0.1,0.15,7.6,NA,4.7,1.5
107006365,2009,"18",NA,NA,NA,NA,39.3235294117647,NA,NA,0.00592256447058823,0.607941176470588,NA,NA,NA,6.9,0.154705882352941,NA,7.81176470588235,NA,3.03529411764706,13.8235294117647
107006365,2010,"18",2.3,NA,NA,NA,41.7,94,NA,NA,0.15,3.9,0.1,NA,11.5,0.08,0.08,NA,NA,3.3,5.3
107006366,2009,"18",NA,NA,NA,NA,66.6882352941176,NA,NA,0.00175743588235294,0.143823529411765,NA,NA,NA,8.27058823529412,0.382352941176471,NA,7.55882352941176,NA,6.57647058823529,15.5058823529412
107006366,2010,"18",4.6,NA,NA,NA,116,111,NA,NA,0.16,7.5,0.03,NA,12.2,0.29,0.48,NA,NA,7.9,7.3
107006370,2010,"18",NA,NA,105,NA,33.65,72,2.225,0.0010016005,0.04625,1.55,0.013125,NA,8.775,NA,0.09,7.925,NA,4.675,10.9
107006371,2000,"16",NA,NA,NA,NA,NA,NA,NA,0.00204786133333333,0.0780555555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006371,2001,"16",NA,NA,NA,NA,157.25,283.25,NA,NA,NA,0.0265625,4,93.275,10.1625,NA,0.048125,8.16875,NA,6.15125,11.375
107006371,2002,"16",NA,NA,NA,NA,136.625,256.5,NA,0.000870137375,0.025,0.030625,NA,NA,10.18375,NA,NA,8.21375,NA,6.04375,11.6875
107006371,2003,"16",NA,NA,NA,NA,143.875,289.375,NA,0.00391607675,0.124375,0.02275,3.95,92.9875,10.1875,NA,0.06875,8.1625,NA,7.4375,11.05
107006371,2004,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006371,2005,"16",NA,NA,NA,NA,126,220,NA,0.004295356,0.12,0.0075,4.3,NA,12.2,NA,0.04,8.42,NA,3.1,6.5
107006371,2006,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006371,2007,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006373,2006,"18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006373,2007,"18",NA,NA,NA,NA,87.9888888888889,109.111111111111,NA,1.37163256988889,34.3666666666667,0.316388888888889,0.366666666666667,20.8888888888889,2.1,NA,NA,8.04111111111111,NA,159.144444444444,16.7111111111111
107006373,2010,"18",NA,NA,71,NA,NA,116,NA,NA,NA,NA,NA,NA,4.46666666666667,NA,NA,8.2,NA,NA,16.2333333333333
107006384,2004,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006384,2005,"16",NA,NA,NA,NA,NA,103.166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.11666666666667,NA,NA,16.2333333333333
107006384,2006,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006384,2007,"16",NA,NA,NA,NA,74.22,103.4,NA,1.1325709544,35.2,0.392,0.56,27.58,3.24,NA,NA,8.026,NA,94.28,15.9
107006384,2010,"16",NA,NA,77.5,NA,NA,95.5,NA,NA,NA,NA,NA,NA,5.525,NA,NA,7.925,NA,NA,13.75
107006386,2004,"15",NA,NA,NA,NA,948,415,NA,0.001859629,0.22,0.17,2.3,71,6.4,NA,0.37,7.3,NA,8.9,21
107006386,2006,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006386,2007,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006386,2010,"15",NA,NA,155.333333333333,NA,1160.66666666667,448.666666666667,NA,0.00995192133333333,1.98333333333333,2.65,0.173333333333333,NA,4.76666666666667,NA,0.293333333333333,7.33333333333333,NA,9.4,16.0333333333333
107006391,2009,"14",NA,NA,NA,NA,40,NA,NA,0.001824089,0.06,NA,NA,NA,8.9,NA,NA,8,NA,2.5,16.8
107006396,2007,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006396,2008,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006396,2009,"16",NA,NA,NA,NA,75,NA,NA,0.001050465,0.1,NA,NA,NA,14,NA,NA,8,NA,9.7,3
107006396,2010,"16",NA,NA,19.6,NA,2.65,29,9.13,0.139488498,6.4,1.52,0.32,NA,8.7,NA,0.19,8,NA,9.1,12.3
107006396,2012,"16",NA,NA,NA,NA,NA,58.1,NA,NA,NA,NA,NA,NA,10.395,NA,NA,7.35,NA,NA,6.9
107006402,2004,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006402,2006,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006402,2009,"16",NA,NA,NA,NA,32,NA,NA,0.000403187,0.025,NA,NA,NA,12.9,NA,NA,8.1,NA,4.1,5.5
107006403,2007,"14",NA,NA,NA,NA,6,29,1,0.000104927,0.0125,0.005,0.6,85,8.7,NA,NA,7.5,0.02,3.5,14.7
107006403,2008,"14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006403,2010,"14",2.91666666666667,NA,23.4666666666667,NA,6,16.6666666666667,0.283333333333333,0.000312215666666667,0.025,0.125,0.005,NA,9.7,NA,0.03,7.73333333333333,NA,5.8,10.9333333333333
107006404,2001,"18",NA,NA,NA,NA,NA,104,NA,0.000773331,0.09,0.04,NA,NA,11,NA,0.31,7.6,NA,2.7,12
107006404,2007,"18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006404,2011,"18",NA,NA,120.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006405,2000,"18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006405,2001,"18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006405,2005,"18",NA,NA,NA,NA,274.5,155.75,6.63,0.0028958375,0.12625,0.05,6.16,NA,10.225,NA,0.1425,8.075,NA,4.55,12.325
107006405,2006,"18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006405,2007,"18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006405,2011,"18",NA,NA,NA,NA,NA,140.5,NA,NA,NA,NA,NA,NA,10.725,NA,NA,8.05,NA,NA,11.6
107006408,2001,"5",NA,NA,NA,NA,22,29,NA,0.002303484,0.26,0.05,3,NA,9.7,NA,0.24,7.6,NA,6.1,12.4
107006408,2012,"5",NA,NA,NA,NA,NA,32.06,NA,NA,NA,NA,NA,NA,11.14,NA,NA,8.1,NA,NA,8.86
107006410,2007,"18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006410,2009,"18",NA,NA,NA,NA,33.35,NA,NA,0.00181542,0.1575,NA,NA,NA,10.2,NA,NA,7.85,NA,4.2,6.45
107006410,2012,"18",NA,NA,NA,NA,NA,81.6,NA,NA,NA,NA,NA,NA,7.18,NA,NA,NA,NA,NA,10.24
107006413,2003,"18",NA,NA,NA,NA,52,80,NA,0.002525469,0.09,0.05,4.2,NA,9.5,NA,0.29,8,NA,5.8,15.7
107006413,2005,"18",NA,NA,NA,NA,38.5,78.25,6.2225,0.00195348925,0.08375,0.045,5.6925,NA,9.5,NA,0.2025,7.85,NA,5.95,13.6
107006413,2006,"18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006413,2007,"18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006413,2008,"18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006413,2011,"18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006415,2006,"14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006415,2007,"14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006415,2008,"14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006415,2011,"14",NA,NA,222.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006416,2007,"18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006416,2011,"18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006419,2007,"18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006419,2009,"18",NA,NA,NA,NA,44.5,NA,NA,0.000436455,0.025,NA,NA,NA,11.1,NA,NA,8.1,NA,3.9,6.5
107006419,2012,"18",NA,NA,NA,NA,NA,92.6666666666667,NA,NA,NA,NA,NA,NA,9,NA,NA,7.76666666666667,NA,NA,9.7
107006426,2008,"18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006426,2009,"18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006426,2011,"18",NA,NA,134.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006428,2010,"16",NA,NA,123.333333333333,NA,36.4333333333333,74.6666666666667,12.7166666666667,0.00169997476666667,0.123333333333333,11.1366666666667,0.0341666666666667,NA,10.8666666666667,NA,0.22,7.76666666666667,NA,9.23333333333333,5.93333333333333
107006434,2006,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006434,2007,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006434,2008,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006434,2009,"15",NA,NA,NA,NA,100.75,NA,NA,0.00164974875,0.1375,NA,NA,NA,8.35,NA,NA,7.65,NA,9.525,14.075
107006434,2011,"15",NA,NA,NA,NA,120.166666666667,101.333333333333,2.58333333333333,0.0022850395,0.155,1.71666666666667,0.0366666666666667,NA,NA,NA,0.113333333333333,7.78333333333333,NA,10.5166666666667,14.3666666666667
107006447,2011,"14",NA,NA,NA,NA,46,48,3.1,0.000153191,0.025,2.5,0.005,NA,11.9,NA,0.05,7.7,NA,7.1,4.8
107006448,2008,"14",NA,NA,NA,NA,19,20,2.8,9.32167e-05,0.18,0.005,2.3,89,8.9,NA,NA,6.3,0.0025,8.5,14.3
107006448,2010,"14",NA,NA,NA,NA,43.5,51,5.45,0.001493663,0.1175,3.5,0.05,NA,12.3,NA,0.11,7.55,NA,21.35,9.9
107006448,2012,"14",NA,NA,21.55,NA,24.1,21.5,2.95,NA,NA,NA,1.35,NA,9.5,NA,NA,7.4,NA,NA,13.35
107006471,2000,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006471,2001,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006471,2002,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006471,2003,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006471,2004,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006471,2005,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006471,2006,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006471,2007,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006471,2009,"15",NA,NA,NA,NA,54.6,NA,NA,0.003824909,0.15,NA,NA,NA,10.9,NA,NA,8,NA,7.5,14.4
107006477,2009,"15",NA,NA,NA,NA,41.6916666666667,NA,NA,0.00247370333333333,0.0904166666666667,NA,NA,NA,9.1,NA,NA,8.00833333333333,NA,9.25833333333333,13.0083333333333
107006477,2010,"15",NA,NA,91.7692307692308,NA,40.0615384615385,62,NA,NA,0.139230769230769,7.06153846153846,0.0594230769230769,NA,9.5,NA,0.232307692307692,NA,NA,11.8923076923077,10.9769230769231
107006477,2011,"15",NA,NA,87.25,NA,40.55,61.4166666666667,5.225,0.001881513,0.0975,4.81666666666667,NA,NA,10.0416666666667,NA,0.154166666666667,7.90833333333333,NA,10.7333333333333,12.9833333333333
107006477,2012,"15",NA,NA,100,NA,39.1,66,11,NA,0.23,0.06,9.4,NA,13.3,NA,NA,8,NA,NA,2.8
107006478,2001,"15",NA,NA,NA,NA,42.2,71,NA,0.000299387,0.025,5e-04,2.7,73,7.1,NA,0.19,7.61,NA,6.78,16.1
107006478,2003,"15",NA,NA,NA,NA,48,71,NA,0.000765516,0.23,0.053,4.5,73,8.2,NA,0.18,7.25,NA,8.4,10.1
107006478,2004,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006478,2010,"15",NA,NA,NA,NA,42.0928571428571,63.5,NA,0.00178630335714286,0.1075,5.97142857142857,0.0582142857142857,NA,8.99285714285714,NA,0.199285714285714,8.00714285714286,NA,9.72142857142857,11.7214285714286
107006482,2000,"15",NA,NA,NA,NA,31,54,NA,0.00047834,0.14,0.1,5.7,94.4,9,NA,0.025,7,NA,7.1,18
107006482,2001,"15",NA,NA,NA,NA,30.8,48.6,NA,0.0013626016,0.186,0.0734,7.6,83.16,8.786,NA,0.196,7.466,NA,9.436,12.44
107006482,2002,"15",NA,NA,NA,NA,32,47.25,NA,0.003086168625,0.306875,0.06725,6.125,NA,9.65,NA,0.1525,7.64375,NA,8.25125,11.675
107006482,2003,"15",NA,NA,NA,NA,31,47,NA,0.006430843,0.45,0.11,4.4,91,9.5,NA,0.14,7.8,NA,9,12.7
107006482,2007,"15",NA,NA,NA,NA,26.1,50,NA,0.000256205,0.16,0.06,15,94,11.1,NA,0.23,7,NA,18.5,8.1
107006483,2006,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006484,2000,"15",NA,NA,NA,NA,38,60,NA,0.00048975,0.17,0.11,5.4,88.8,8.3,NA,0.12,6.9,NA,6.9,18.8
107006484,2001,"15",NA,NA,NA,NA,35.8,50.8,NA,0.001266606,0.268,0.0842,6.02,79.58,8.424,NA,0.204,7.308,NA,10.696,12.84
107006484,2002,"15",NA,NA,NA,NA,39.25,52.875,NA,0.002569317625,0.305,0.06775,6.2125,82.2625,8.97625,NA,0.16375,7.59125,NA,8.95,11.975
107006484,2003,"15",NA,NA,NA,NA,41,52,NA,0.004912663,0.51,0.11,4.2,89,9.1,NA,0.14,7.6,NA,9,13.5
107006484,2006,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006484,2007,"15",NA,NA,NA,NA,29.95,54.5,NA,0.000584039,0.155,0.06,14.45,NA,11.25,NA,0.185,7.29,NA,14.35,8.9
107006484,2008,"15",NA,NA,NA,NA,53.9333333333333,61.6666666666667,NA,0.003368719,0.35,0.0693333333333333,6.16666666666667,83.3333333333333,9.1,NA,0.113333333333333,7.64,NA,8.9,12.5333333333333
107006484,2010,"15",4.66666666666667,NA,NA,NA,48,58.1111111111111,NA,0.00444158966666667,0.383333333333333,4.38888888888889,0.0805555555555556,NA,8.74444444444444,NA,0.203333333333333,7.65555555555556,NA,8.37777777777778,14.1333333333333
107006484,2011,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0595833333333333,NA,NA,NA,NA,NA,NA,NA,NA
107006485,2008,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006485,2009,"15",120,NA,NA,NA,34.3,65,13,0.00274351,0.3,10.3,0.04,NA,12.2,NA,0.52,7.9,NA,15.9,4.1
107006486,2008,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006486,2009,"15",76,NA,NA,NA,36.5,68,13,0.002879801,0.3,11.1,0.04,NA,12.2,NA,0.45,7.9,NA,13.5,4.7
107006487,2000,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006487,2001,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006487,2002,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006487,2003,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006487,2004,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006487,2005,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006487,2006,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006487,2007,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006487,2011,"15",NA,NA,54.5,NA,29.85,39.75,2.725,0.0006927555,0.1025,2.475,0.0375,NA,9.65,NA,0.0775,7.525,NA,7.5,12.325
107006487,2012,"15",NA,NA,59.6666666666667,NA,28.9666666666667,42.3333333333333,3.6,NA,NA,NA,3.1,NA,10.4666666666667,NA,NA,7.5,NA,NA,9
107006488,2000,"16",NA,NA,NA,NA,NA,78.25,NA,0.002306081,NA,NA,NA,NA,NA,NA,NA,7.84,NA,NA,NA
107006488,2001,"16",NA,NA,NA,NA,NA,NA,NA,0.00735573796428571,NA,NA,NA,NA,NA,NA,NA,7.84607142857143,NA,NA,NA
107006488,2002,"16",NA,NA,NA,NA,NA,67.85,NA,0.0003899345,NA,NA,NA,NA,NA,NA,NA,7.815,NA,NA,NA
107006488,2005,"16",NA,NA,NA,NA,NA,103.033333333333,NA,0.007429548,NA,NA,NA,NA,NA,NA,NA,7.85,NA,NA,NA
107006488,2006,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006488,2007,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006488,2011,"16",10,NA,NA,NA,34.1,73,7.5,0.003161567,0.16,7.7,0.04,NA,10.3,0.08,0.21,8.3,NA,5.6,2.4
107006488,2012,"16",NA,NA,NA,NA,NA,64,NA,NA,NA,NA,NA,NA,13.8,NA,NA,8.2,NA,NA,4.9
107006493,2004,"15G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006493,2007,"15G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006493,2008,"15G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006493,2009,"15G",NA,NA,NA,NA,79.7888888888889,NA,NA,0.00127657811111111,0.0555555555555556,NA,NA,NA,NA,NA,NA,8.05555555555556,NA,8.71111111111111,13.2444444444444
107006493,2012,"15G",NA,NA,NA,NA,NA,71.2,NA,NA,NA,NA,NA,NA,11.8,NA,NA,8.6,NA,NA,17.8
107006494,2009,"15G",NA,NA,NA,NA,77.7263157894737,NA,NA,0.00121735305263158,0.0726315789473684,NA,NA,NA,NA,NA,NA,7.96315789473684,NA,9.27368421052632,14.3684210526316
107006494,2010,"15G",5.4,NA,NA,NA,59.3,68,NA,0.0015828705,0.1675,4.45,0.03375,NA,12.35,NA,0.11,8,NA,8.35,7.2
107006495,2009,"15",NA,NA,NA,NA,105.327272727273,NA,NA,0.00215798295454545,0.125454545454545,NA,NA,NA,9.08636363636364,NA,NA,7.8,NA,8.99545454545455,14.3181818181818
107006495,2010,"15",6.86666666666667,NA,NA,NA,65.9,65,NA,0.00394105,0.296666666666667,6.8,0.0866666666666667,NA,12.4,NA,0.133333333333333,8.06666666666667,NA,10.3333333333333,5.2
107006496,2009,"15",NA,NA,NA,NA,110.25,NA,NA,0.002013058,0.113125,NA,NA,NA,10.025,NA,NA,7.8,NA,7.7,12.05
107006498,2001,"15",NA,NA,NA,NA,NA,62.9,NA,0.002377654,NA,0.1,NA,NA,NA,NA,NA,7.695,NA,NA,NA
107006498,2003,"15",NA,NA,NA,NA,NA,NA,NA,0.0025802555,NA,NA,NA,NA,NA,NA,NA,7.53,NA,NA,NA
107006498,2007,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006498,2011,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.013125,NA,NA,NA,NA,NA,NA,NA,NA
107006498,2012,"15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006499,2001,"16",NA,NA,NA,5.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006499,2006,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006503,2002,"16",NA,NA,NA,NA,NA,66.5,NA,0.0012454595,NA,NA,NA,NA,NA,NA,NA,7.29,NA,NA,NA
107006503,2005,"16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
107006503,2011,"16",NA,NA,94,NA,112.475,83.5,3.1,0.00160596475,0.090625,2.7,0.0175,NA,7.225,NA,0.0725,7.85,NA,10.875,12.625
107006510,2000,"14",NA,NA,NA,NA,NA,NA,NA,0.0001117645,NA,0.035,NA,NA,NA,NA,NA,7.15,NA,NA,NA
107006510,2003,"14",NA,NA,NA,NA,NA,60.6,NA,0.000462842,NA,NA,NA,NA,NA,NA,NA,7.235,NA,NA,NA
107006510,2005,"14",NA,NA,NA,NA,NA,52.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.3525,NA,NA,NA
107006510,2011,"14",NA,NA,49.25,NA,52,54.25,7.35,0.00173501375,0.295,6.775,0.06,NA,9.15,NA,0.085,7.475,NA,16.1,11.45
107006511,2000,"15",NA,NA,NA,NA,NA,52.5,NA,0.0015286515,NA,NA,NA,NA,NA,NA,NA,7.04,NA,NA,NA
107006511,2003,"15",NA,NA,NA,NA,NA,55.9,NA,0.0006038685,NA,NA,NA,NA,NA,NA,NA,7.05,NA,NA,NA
107006511,2005,"15",NA,NA,NA,NA,NA,56.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.38875,NA,NA,NA
107006511,2011,"15",NA,NA,49.75,NA,60.9,56.75,5.3,0.00160773575,0.343125,4.6,0.0575,NA,9.45,NA,0.1025,7.55,NA,14.875,11.525
107006514,2000,"14",NA,NA,NA,NA,NA,NA,NA,0.0005613725,NA,NA,NA,NA,NA,NA,NA,6.78,NA,NA,NA
107006514,2003,"14",NA,NA,NA,NA,NA,61.2,NA,0.0007734075,NA,NA,NA,NA,NA,NA,NA,7.14,NA,NA,NA
107006514,2005,"14",NA,NA,NA,NA,NA,61.8375,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.2625,NA,NA,NA
